Wall time,Step,Value
1531151329.6768608,3426,0.08517984300851822
1531151343.7883792,3430,0.09496093541383743
1531151354.4379835,3433,0.09219705313444138
1531151372.3713067,3438,0.08512923121452332
1531151396.9335043,3445,0.08183138072490692
1531151410.848071,3449,0.09800465404987335
1531151417.8888352,3451,0.09051574766635895
1531151438.6632385,3457,0.08029589802026749
1531151442.161128,3458,0.07879684865474701
1531151463.0445101,3464,0.07920558750629425
1531151555.378447,3471,0.09832768887281418
1531151576.5857275,3477,0.07098033279180527
1531151587.4122891,3480,0.08464851975440979
1531151609.0204139,3486,0.08620192855596542
1531151647.7511148,3497,0.09097541123628616
1531151654.9638383,3499,0.08535387367010117
1531151679.6119978,3506,0.10483944416046143
1531151690.286608,3509,0.08010182529687881
1531151700.9372408,3512,0.09484200179576874
1531151707.8790367,3514,0.08852219581604004
1531151725.4754477,3519,0.08192242681980133
1531151781.70158,3535,0.07764638215303421
1531151788.6723833,3537,0.08931104093790054
1531151792.3721917,3538,0.10767926275730133
1531151806.5117147,3542,0.08366920053958893
1531151810.005592,3543,0.09246920049190521
1531151824.564969,3547,0.0995493233203888
1531151831.7476883,3549,0.10900475084781647
1531151853.4407997,3555,0.07733246684074402
1531151856.9066994,3556,0.08185840398073196
1531151881.7568216,3563,0.09203517436981201
1531151999.5820634,3575,0.09592372924089432
1531152017.6613345,3580,0.09618911892175674
1531152028.1070209,3583,0.08746488392353058
1531152060.1188407,3592,0.09949520975351334
1531152063.7416904,3593,0.0870710089802742
1531152084.8609965,3599,0.08126447349786758
1531152088.4108696,3600,0.0962357372045517
1531152138.5679438,3614,0.09227867424488068
1531152152.6654537,3618,0.10102853178977966
1531152159.7651987,3620,0.09608260542154312
1531152166.511068,3622,0.09171609580516815
1531152177.2366643,3625,0.09854194521903992
1531152187.9002647,3628,0.08653151243925095
1531152220.11805,3637,0.08425690233707428
1531152241.3892925,3643,0.08687689155340195
1531152248.3170922,3645,0.09188814461231232
1531152287.6066039,3656,0.08768387883901596
1531152291.0804994,3657,0.08925418555736542
1531152312.7116318,3663,0.08410511910915375
1531152337.47978,3670,0.0937771424651146
1531152490.5891378,3694,0.09398606419563293
1531152501.7455952,3697,0.06983956694602966
1531152512.2482731,3700,0.0841660425066948
1531152519.3929913,3702,0.0964166671037674
1531152594.30022,3723,0.08919129520654678
1531152604.588951,3726,0.09116153419017792
1531152618.578496,3730,0.0808362290263176
1531152621.9214344,3731,0.10552509874105453
1531152625.5962677,3732,0.09080865234136581
1531152647.0104673,3738,0.08325622975826263
1531152658.0039768,3741,0.08912082761526108
1531152665.1997066,3743,0.0874929428100586
1531152697.285503,3752,0.08309989422559738
1531152721.9966564,3759,0.09163269400596619
1531152739.6790414,3764,0.08913134783506393
1531152768.023041,3772,0.07315274327993393
1531152862.0119417,3776,0.09695287048816681
1531152869.2026446,3778,0.08031496405601501
1531152876.3033895,3780,0.09054362028837204
1531152922.4227579,3793,0.08365288376808167
1531152929.719442,3795,0.07432883232831955
1531152940.189116,3798,0.08379459381103516
1531152983.1424637,3810,0.09646586328744888
1531152997.5998726,3814,0.09549040347337723
1531153015.714135,3819,0.08834193646907806
1531153022.9298296,3821,0.0862036645412445
1531153058.2166376,3831,0.08299345523118973
1531153065.4213498,3833,0.08920586109161377
1531153072.326157,3835,0.08676283061504364
1531153118.604449,3848,0.08786103874444962
1531153140.017662,3854,0.0871334969997406
1531153175.2714548,3864,0.07482890039682388
1531153193.3227227,3869,0.08276433497667313
1531153285.9080224,3876,0.0979372039437294
1531153296.5926423,3879,0.09803097695112228
1531153303.7313626,3881,0.0874759703874588
1531153375.6565237,3901,0.10538114607334137
1531153379.0614412,3902,0.0948285385966301
1531153382.5623472,3903,0.08652051538228989
1531153400.3986797,3908,0.07840218394994736
1531153407.3904593,3910,0.08311368525028229
1531153428.6147244,3916,0.07937664538621902
1531153443.1290982,3920,0.08095923066139221
1531153471.427124,3928,0.07962486147880554
1531153492.9862783,3934,0.0845627710223198
1531153496.6091325,3935,0.10176287591457367
1531153510.7926247,3939,0.08358248323202133
1531153550.3920376,3950,0.0754270926117897
1531153571.6183105,3956,0.0966053158044815
1531153592.9255316,3962,0.08659271895885468
1531153603.673119,3965,0.080262191593647
1531153724.827655,3980,0.09291799366474152
1531153739.0361574,3984,0.09418471157550812
1531153764.3401234,3991,0.08440334349870682
1531153778.5455976,3995,0.08494685590267181
1531153796.4459133,4000,0.07141819596290588
1531153814.4971943,4005,0.08263169229030609
1531153828.925614,4009,0.09259655326604843
1531153832.402514,4010,0.08102703094482422
1531153871.828989,4021,0.08732543885707855
1531153875.3018878,4022,0.07107309997081757
1531153915.119244,4033,0.07379218935966492
1531153922.1569955,4035,0.08239615708589554
1531153925.8038504,4036,0.08776426315307617
1531153950.5080063,4043,0.0829194039106369
1531153957.6647344,4045,0.08903411030769348
1531153961.1686213,4046,0.0922122523188591
1531153964.5865364,4047,0.09115944802761078
1531153968.2203822,4048,0.09211093932390213
1531153982.397866,4052,0.07782282680273056
1531153989.6965482,4054,0.07695933431386948
1531154068.1056652,4076,0.07359857112169266
1531154078.5043614,4079,0.07518523186445236
1531154196.3340366,4093,0.07791448384523392
1531154213.9324634,4098,0.07904284447431564
1531154217.2584052,4099,0.07231862843036652
1531154224.1692107,4101,0.08813127130270004
1531154252.580176,4109,0.09304690361022949
1531154270.207594,4114,0.08635687828063965
1531154294.8167784,4121,0.06942680478096008
1531154400.145319,4149,0.07490742206573486
1531154425.9421268,4156,0.0767500251531601
1531154466.1813674,4167,0.07857358455657959
1531154484.3875675,4172,0.07997757941484451
1531154517.4010978,4181,0.08994286507368088
1531154600.615837,4182,0.0711609274148941
1531154640.5732372,4193,0.07663071155548096
1531154644.2480574,4194,0.0801197811961174
1531154651.348816,4196,0.08718953281641006
1531154658.6454976,4198,0.0835009291768074
1531154666.0341578,4200,0.09101004898548126
1531154669.8159525,4201,0.07330182939767838
1531154673.4687908,4202,0.08448657393455505
1531154680.7014942,4204,0.08850462734699249
1531154745.1870058,4222,0.08820655196905136
1531154763.1503198,4227,0.08337003737688065
1531154781.2115798,4232,0.07366486638784409
1531154791.9881568,4235,0.08647432923316956
1531154802.8487072,4238,0.09199577569961548
1531154820.7910097,4243,0.09263700246810913
1531154861.589043,4254,0.07993566989898682
1531154894.006761,4263,0.07778208702802658
1531154904.9772651,4266,0.08785455673933029
1531154908.3592033,4267,0.07867669314146042
1531154940.4960063,4276,0.0888400673866272
1531154962.1441243,4282,0.07156471908092499
1531155086.6190777,4298,0.07584037631750107
1531155108.2671902,4304,0.08471876382827759
1531155122.6836123,4308,0.09634440392255783
1531155133.1782796,4311,0.08026277273893356
1531155154.8673928,4317,0.08276080340147018
1531155162.1650753,4319,0.07464279234409332
1531155193.7270713,4328,0.08805416524410248
1531155207.592665,4332,0.08314844965934753
1531155228.952882,4338,0.07850413769483566
1531155246.5452945,4343,0.0758466050028801
1531155268.1294408,4349,0.08162549883127213
1531155282.39891,4353,0.08724331855773926
1531155300.1222823,4358,0.0807916447520256
1531155324.9643953,4365,0.0758863240480423
1531155339.1328945,4369,0.0813869833946228
1531155371.106741,4378,0.07732181251049042
1531155381.8973012,4381,0.08490964770317078
1531155492.4681609,4393,0.08938974887132645
1531155516.9733791,4400,0.08794019371271133
1531155528.0158908,4403,0.08120978623628616
1531155534.970679,4405,0.08643192052841187
1531155538.4295802,4406,0.08727049082517624
1531155552.557093,4410,0.08481373637914658
1531155556.2209165,4411,0.0738498717546463
1531155559.888752,4412,0.07116080075502396
1531155602.875022,4424,0.09131626784801483
1531155624.5211537,4430,0.09030093252658844
1531155628.178974,4431,0.08088800311088562
1531155635.3406994,4433,0.08039873838424683
1531155653.020099,4438,0.08274898678064346
1531155656.5479803,4439,0.07572510838508606
1531155666.9786665,4442,0.06659594178199768
1531155688.4618466,4448,0.08408094942569733
1531155702.6023412,4452,0.08728013187646866
1531155727.9403093,4459,0.08185050636529922
1531155763.2570958,4469,0.08008307218551636
1531155784.684291,4475,0.07639822363853455
1531155799.135707,4479,0.0800982415676117
1531155809.9042814,4482,0.08408131450414658
1531155905.0606835,4490,0.07580332458019257
1531155912.2603972,4492,0.0752187967300415
1531155957.8209298,4505,0.07505210489034653
1531155972.096397,4509,0.08800242841243744
1531155975.7742426,4510,0.08022011071443558
1531156043.9565916,4529,0.0746731236577034
1531156047.645407,4530,0.08728473633527756
1531156058.3650162,4533,0.08670184016227722
1531156082.8212373,4540,0.08321383595466614
1531156090.1999083,4542,0.08571623265743256
1531156118.0570488,4550,0.07591856271028519
1531156125.125818,4552,0.08512366563081741
1531156128.7486534,4553,0.08214674890041351
1531156175.602789,4566,0.09381788223981857
1531156182.7565043,4568,0.07190316915512085
1531156186.3093753,4569,0.08076386153697968
1531156218.1042795,4578,0.0818677619099617
1531156228.7738912,4581,0.10239037126302719
1531156335.6196735,4592,0.09755486249923706
1531156346.57718,4595,0.07539448142051697
1531156353.7199116,4597,0.08020216971635818
1531156360.820657,4599,0.07467591017484665
1531156403.9949467,4611,0.07077609747648239
1531156463.910939,4628,0.0727885365486145
1531156481.629313,4633,0.07936537265777588
1531156518.2998421,4643,0.06958609074354172
1531156539.3161807,4649,0.08352414518594742
1531156564.6811142,4656,0.07989894598722458
1531156586.0383506,4662,0.09090880304574966
1531156593.0731118,4664,0.08369764685630798
1531156607.3245728,4668,0.08194196224212646
1531156632.1077037,4675,0.07752186805009842
1531156635.7925458,4676,0.076955147087574
1531156639.4823754,4677,0.08391910046339035
1531156675.227011,4687,0.07976911962032318
1531156799.9903803,4703,0.09142521023750305
1531156818.0816357,4708,0.07531066238880157
1531156835.9729545,4713,0.07213126122951508
1531156853.1315188,4718,0.08794589340686798
1531156856.6193986,4719,0.06572257727384567
1531156864.0380425,4721,0.08927344530820847
1531156874.822632,4724,0.08306095749139786
1531156910.476311,4734,0.07828644663095474
1531156924.3428931,4738,0.08356700092554092
1531156928.1327047,4739,0.08453788608312607
1531156949.477912,4745,0.084670789539814
1531156964.0522835,4749,0.08513748645782471
1531156967.615167,4750,0.0775761678814888
1531156995.5822718,4758,0.08175180107355118
1531157006.297869,4761,0.08047826588153839
1531157009.9267168,4762,0.07722287625074387
1531157017.0004704,4764,0.0680147260427475
1531157027.9329991,4767,0.09121239930391312
1531157031.6188433,4768,0.09089415520429611
1531157035.1767132,4769,0.08391815423965454
1531157038.8785233,4770,0.08203094452619553
1531157053.1769829,4774,0.07956710457801819
1531157060.4127007,4776,0.09405074268579483
1531157070.9403424,4779,0.07132115960121155
1531157074.0603523,4780,0.0700061172246933
1531157077.5912309,4781,0.07701633870601654
1531157081.0991313,4782,0.07217369973659515
1531157088.3638096,4784,0.07088903337717056
1531157098.878471,4787,0.07512963563203812
1531157102.3223903,4788,0.08325394243001938
1531157190.4520276,4794,0.07413884252309799
1531157211.8922193,4800,0.08590174466371536
1531157218.9759834,4802,0.06970077008008957
1531157229.9265065,4805,0.0881899818778038
1531157272.650926,4817,0.07139388471841812
1531157300.820981,4825,0.07064953446388245
1531157304.4358478,4826,0.06963501870632172
1531157307.880739,4827,0.08119276911020279
1531157329.4049184,4833,0.0802917629480362
1531157353.8141534,4840,0.07113640755414963
1531157371.7384622,4845,0.0836794450879097
1531157396.9534545,4852,0.0802210345864296
1531157411.2029426,4856,0.06885799020528793
1531157443.1217945,4865,0.0812835618853569
1531157464.9208882,4871,0.09644874185323715
1531157471.7277107,4873,0.08796949684619904
1531157482.4433084,4876,0.0754133015871048
1531157507.8092532,4883,0.08581824600696564
1531157528.739607,4889,0.08404321223497391
1531157539.1722941,4892,0.0738401859998703
1531157546.557949,4894,0.0851040631532669
1531157550.1867967,4895,0.06966625899076462
1531157648.9850147,4904,0.09042736142873764
1531157684.9326146,4914,0.08342768251895905
1531157688.4094963,4915,0.06937745958566666
1531157717.2713454,4923,0.06865452975034714
1531157760.1727214,4935,0.08411902189254761
1531157770.570421,4938,0.07372473180294037
1531157780.765169,4941,0.07729017734527588
1531157827.390377,4954,0.08684135228395462
1531157855.8403437,4962,0.0775173157453537
1531157884.3972614,4970,0.07847394794225693
1531157887.9601302,4971,0.07561730593442917
1531157898.6077492,4974,0.08556700497865677
1531157905.866444,4976,0.08988317102193832
1531157909.3923376,4977,0.08162082731723785
1531157959.0365734,4991,0.07575307041406631
1531157980.80866,4997,0.08111531287431717
1531158054.7088642,4999,0.0770576149225235
1531158108.1438825,5014,0.0794285237789154
1531158132.5881197,5021,0.07663511484861374
1531158154.1242957,5027,0.07523887604475021
1531158164.9108558,5030,0.07545332610607147
1531158168.5957043,5031,0.0652356892824173
1531158179.5712004,5034,0.07897743582725525
1531158190.1388593,5037,0.07997774332761765
1531158214.7770212,5044,0.07644103467464447
1531158236.1662292,5050,0.09371926635503769
1531158243.3859499,5052,0.08497790992259979
1531158247.1377635,5053,0.09391476213932037
1531158250.7705917,5054,0.07303119450807571
1531158272.1978016,5060,0.07703597843647003
1531158290.2650633,5065,0.08717484772205353
1531158336.05551,5078,0.07401460409164429
1531158393.4202945,5094,0.08211514353752136
1531158411.4295757,5099,0.07601470500230789
